id,name,latitude,longitude,neighborhood,room_type,price,availability_365,number_of_reviews,reviews_per_month,review_scores_rating
705220858100158174,Beautiful Reimagined 420 W Projector By Downtown,41.8549,-87.65265,Lower West Side,Entire home/apt,182.0,364,1,0.03,1.0
705238888350639672,*New* Classy University Of Chicago Hidden GEM,41.77486,-87.60753,Woodlawn,Entire home/apt,294.0,365,4,0.11,4.25
705257233553075028,4 Bedroom comfortable Home w/Gaming & Technology!,41.78072,-87.78093,Clearing,Entire home/apt,410.0,180,0,,
705697565070863438,"Cozy queen-size bedroom, private and locked room.",41.78333,-87.72434,West Lawn,Private room,55.0,261,3,0.08,5.0
705748124992038935,Opulent Studio in Uptown - Walk to the Red Line!,41.9682,-87.65935,Uptown,Entire home/apt,80.0,340,195,5.36,4.63
705781782747338956,Elegant Uptown Studio near Red Line.,41.96892,-87.66105,Uptown,Entire home/apt,80.0,348,197,5.41,4.69
705787115320285408,Dapper Uptown Studio near the Lake,41.96656,-87.65936,Uptown,Entire home/apt,80.0,351,179,4.92,4.81
705809815162105610,Adorable 2 bedroom with free street parking,41.85481,-87.7057,North Lawndale,Entire home/apt,194.0,246,10,0.28,5.0
705815628392534448,Chicago Rental - Narragansett,41.78115,-87.78082,Clearing,Entire home/apt,374.0,180,0,,
705825794135157409,Chicago Rental - W 64th St,41.77503,-87.77156,Clearing,Entire home/apt,167.0,180,1,0.03,5.0
705858558343241323,"7 beds (5 Bedroom) Home w/Garage, & GameRoom!",41.77603,-87.77378,Clearing,Entire home/apt,410.0,180,0,,
705920127669105187,"The Loop 2BR: Historic, Modern Luxury, Amenities",41.8811582,-87.6316314,Loop,Entire home/apt,401.0,313,53,1.69,4.96
706088035897468344,Fulton House #3 (3bd/ 2ba),41.8820807,-87.6529663,Near West Side,Entire home/apt,401.0,229,3,0.1,5.0
706424149782137120,Stylish Chicago Duplex Close to Parks & Dtwn,41.83436,-87.68252,Mckinley Park,Entire home/apt,127.0,354,18,0.51,4.72
706520595283864738,The Wrigleyville Penthouse,41.94473,-87.65602,Lake View,Entire home/apt,313.0,123,80,2.32,4.89
706616723626653247,"Apartment in The Loop: Great Amenities, Near Shops",41.8811582,-87.6316314,Loop,Entire home/apt,374.0,320,55,1.6,4.89
706996622858575642,"Blueground | Loop, pool & lounge, 1 block from L",41.8860812,-87.6342223,Loop,Entire home/apt,232.0,207,0,,
708700256475353305,Comfy Room/Desk/TV/Wash/Dryer/Wi-Fi/94 Walk Score,41.89437,-87.66289,West Town,Private room,67.0,338,69,2.88,4.84
709249451427450374,"Blueground | Loop, roof & lounge, same block as L",41.87710939999999,-87.6338518,Loop,Entire home/apt,258.0,238,1,0.03,5.0
709250431473460227,"Blueground | Loop, gym, pool & lounge, near L",41.8860812,-87.6342223,Loop,Entire home/apt,216.0,334,0,,
709253996205145218,"Blueground | W. Loop, pool, gym & lounge, nr L",41.88501,-87.64403,Near West Side,Entire home/apt,216.0,204,0,,
709620597296272459,Clean 1 Bedroom Condo,41.78253535566382,-87.6131345,Woodlawn,Entire home/apt,94.0,324,26,1.29,4.96
709996877409952910,"Blueground | Medical District, gym, nr hospitals",41.8693843,-87.6660517,Near West Side,Entire home/apt,173.0,208,1,0.04,5.0
710820308716380980,Level Spacious One Bedroom Luxe Suite,41.9032387,-87.6348633,Near North Side,Entire home/apt,260.0,361,3,0.13,5.0
710829994571668284,Level Luxe Studio with Unrivaled Amenities,41.903335,-87.634162,Near North Side,Entire home/apt,234.0,365,2,0.09,5.0
710833156787651100,"Cozy, modern retreat in vibrant, trendy ‘hood",41.89884,-87.69051,West Town,Entire home/apt,103.0,308,116,3.25,4.99
710836543165696851,Level Old Town - Deluxe One Bedroom Suite,41.903335,-87.634162,Near North Side,Entire home/apt,260.0,344,0,,
710842868920389085,Level - Two Bedroom Suite with Full Kitchen,41.903335,-87.634162,Near North Side,Entire home/apt,390.0,333,4,0.14,5.0
710847797387159574,Level Deluxe Two Bedroom Corner Suite,41.903335,-87.634162,Near North Side,Entire home/apt,390.0,365,0,,
710992199750939461,Lovely 2-bedroom in heart of Lincoln Square,41.9775526,-87.6934405,Lincoln Square,Entire home/apt,160.0,361,4,0.17,4.25
711486142430161172,"Lovely top floor 2BR/2BA, steps from everything!",41.93902072335032,-87.72160083,Avondale,Entire home/apt,119.0,321,128,4.18,4.96
711542495666889849,K1-Private bdroom 6min walk to Wrigley Field,41.94579,-87.65938,Lake View,Private room,45.0,172,114,3.19,4.61
711614204226516428,"Quiet 4 bed, 2 bath, 10 mins to Lake Michigan",41.72396,-87.57278,Calumet Heights,Entire home/apt,163.0,347,74,2.01,4.59
711763282583895447,"Remodeled 1890 Chicago Greystone, 4bd 3.5ba & Gym",41.87582,-87.6815,Near West Side,Entire home/apt,262.0,59,48,1.68,4.77
711835451777313359,Luxe 2BR Skyline View Unit South Loop | McCormick,41.85385,-87.62332,Near South Side,Entire home/apt,194.0,350,77,2.09,4.82
711841142491970819,McCormick Place Cozy Studio w/ Parking | Sleeps 4,41.85433,-87.62337,Near South Side,Entire home/apt,154.0,323,133,3.61,4.75
712064164914500549,Elegant 1 Bedroom Condo in South Loop,41.84117,-87.62184,Douglas,Entire home/apt,52.0,261,4,0.16,4.0
712149877484288800,Cozy Room/Fast Wi-fi/94 Walk Score/Desk/Wash/Dryr,41.89382,-87.6627,West Town,Private room,49.0,336,88,2.5,4.98
712321671247375946,Kayode private en-suite near downtown &hydepark,41.81786,-87.61329,Grand Boulevard,Private room,83.0,331,2,0.09,5.0
712338897268771053,Home Away from Home-Cozy 1-bedroom unit in Chicago,41.96215,-87.65365,Uptown,Entire home/apt,259.0,365,0,,
712446961560328553,McCormick Place Studio Retreat Near Soldier Field,41.8555,-87.6249,Near South Side,Entire home/apt,142.0,333,97,2.63,4.69
712453913018677418,2BR&1Bath Lakeview/Lincolnpark/close Wrigley(ASH1),41.9330454,-87.6686985,Lake View,Entire home/apt,95.0,197,6,0.27,5.0
712590589578321610,Your second home in Chicago,41.7083,-87.5671062,South Deering,Entire home/apt,226.0,129,18,0.97,5.0
713572268062604292,Cozy Home - Northwest side of Chicago,41.94818129999999,-87.798254,Dunning,Entire home/apt,161.0,313,58,1.88,4.79
714510629528811186,"The ARIA Highrise - Stunning City Views, Location",41.88912,-87.61484,Near North Side,Entire home/apt,152.0,345,4,0.11,5.0
714670954953850372,Spacious Row Home next to Transit w Garage,41.88619389999999,-87.7051186,East Garfield Park,Entire home/apt,347.0,148,104,2.9,4.94
714788753096173742,South Loop 2BR Near McCormick & Lakefront w/ Patio,41.85587,-87.6232,Near South Side,Entire home/apt,190.0,348,116,3.16,4.79
714911269300311047,"Blueground | Lakeview, pool & gym, nr Lincoln Park",41.94517299999999,-87.641759,Lake View,Entire home/apt,184.0,330,1,0.06,5.0
714911926018490296,"Blueground | W. Loop, pool, gym & lounge, nr L",41.8763,-87.65372,Near West Side,Entire home/apt,194.0,227,2,0.07,5.0
715006895492434464,Lovely 2-Bedroom unit with free parking.,41.7270344,-87.6437414,Washington Heights,Entire home/apt,110.0,365,0,,
715052573659056691,Urban Chicago Escape ~ 1 Mi to Local Beaches!,42.01673,-87.66499,Rogers Park,Entire home/apt,153.0,351,23,0.65,4.65
715151172173176559,Affordable lakefront short stay,41.75078,-87.55723,South Chicago,Private room,49.0,364,14,0.39,4.86
715429213182671649,"BoHo House - A Chic, 1903 Chicago Workers Cottage",41.93745,-87.71629,Avondale,Entire home/apt,204.0,327,161,4.43,4.93
715787546779520102,"Blueground | S. Loop, gym & spa, nr Grant Park",41.8670646,-87.6231114,Near South Side,Entire home/apt,200.0,295,0,,
716059641319014048,Logan/Avondale Raised Ranch Retreat,41.9369,-87.71073,Avondale,Entire home/apt,233.0,235,31,2.18,4.87
716145205114834057,McCormick 2B/2Ba w opt parking for up to 6 guests,41.85541,-87.62537,Near South Side,Entire home/apt,195.0,337,72,1.99,4.63
716506356530532499,Beautiful & Spacious Family Friendly Town House,41.9345,-87.66417,Lake View,Entire home/apt,365.0,98,7,0.27,4.71
716537890901266345,"Blueground | West Loop, w/d, gym & lounge, nr L",41.885209,-87.6471114,Near West Side,Entire home/apt,244.0,298,0,,
716540000651002900,"Blueground | West Loop, w/d, gym & lounge, nr L",41.885209,-87.6471114,Near West Side,Entire home/apt,337.0,30,0,,
716540562912475512,"Blueground | Lincoln Park, gym & roof, nr I-90",41.9194968,-87.6629995,Lincoln Park,Entire home/apt,282.0,137,2,0.09,3.0
716723580140686876,Pet Friendly Beauty in Iconic Neighborhood!,41.92083,-87.68783,Logan Square,Entire home/apt,138.0,285,128,3.8,4.84
717257767258978204,Stylish Modern-Chic Apartment in Lincoln Square,41.97563,-87.68725,Lincoln Square,Entire home/apt,125.0,316,177,4.83,4.97
717314595329064364,"Blueground | Loop, gym, pool & lounge, near L",41.8860812,-87.6342223,Loop,Entire home/apt,214.0,347,0,,
717315262308574985,"Blueground | Loop, gym, pool & lounge, near L",41.8860812,-87.6342223,Loop,Entire home/apt,184.0,240,1,0.05,5.0
717316294001772534,"Blueground | W. Loop, pool, gym & lounge, nr L",41.8850096,-87.6440271,Near West Side,Entire home/apt,240.0,176,0,,
717316854254786746,"Blueground | W. Loop, pool, gym & lounge, nr L",41.8850096,-87.6440271,Near West Side,Entire home/apt,213.0,208,0,,
717319571924675195,"Blueground | S Loop, gym & pool, nr Grant Park",41.86350729999999,-87.6237509,Near South Side,Entire home/apt,203.0,236,0,,
717422695249162359,"River North 2BR: Balcony, Walk to Mag Mile, Pool",41.89742529999999,-87.6308951,Near North Side,Entire home/apt,449.0,316,75,2.08,4.95
718074898901873093,【Central】- Eclectic Fun 1BR APT in Wicker Park,41.91046043115699,-87.67398256,West Town,Entire home/apt,164.0,236,122,3.39,4.93
718715028757698900,Chicago Brownstone 7,41.79241,-87.67217,West Englewood,Private room,63.0,365,19,0.57,4.68
718984408702112637,Magical Elf Apartment,41.94024,-87.71737,Avondale,Entire home/apt,71.0,297,13,0.37,5.0
719144162937963429,Comfy 1BR Apartment 1 king bed.,41.91239,-87.74966,Austin,Entire home/apt,65.0,73,59,1.62,4.73
719446044442476192,Beautiful Condo in North Kenwood with Parking,41.81625,-87.60634,Kenwood,Entire home/apt,197.0,239,58,1.6,4.97
719652102267175094,Historic Hyde Park Coach House,41.79191,-87.5967,Hyde Park,Entire home/apt,346.0,253,2,0.1,5.0
719806785283511982,"Chic & Cozy, New Build 2beds, 15mins from The Bean",41.81072,-87.62671,Grand Boulevard,Entire home/apt,115.0,161,31,1.09,4.81
720122094955376213,"Blueground | W. Loop, pool, gym & lounge, nr L",41.8850096,-87.6440271,Near West Side,Entire home/apt,234.0,201,0,,
720123220668892033,"Blueground | South Loop, gym & roof, nr Grant Park",41.8634989,-87.6270427,Near South Side,Entire home/apt,256.0,274,0,,
720192909448709963,N 15minDowntown 30minAirport Selfcheckin SmartTV,41.9111,-87.72365,Humboldt Park,Entire home/apt,70.0,169,106,2.92,4.65
720229053203041079,Bright 2BR-2BA steps from The Bean & Michigan Ave,41.88305580000001,-87.6257731,Loop,Entire home/apt,288.0,135,200,5.61,4.94
720451607248729413,Great location! Spacious 6BD Home + Garage!,41.93186,-87.68555,Logan Square,Entire home/apt,484.0,93,60,1.68,4.73
721077249779726934,"Inspired, luxe living in Logan Square on BLVD PH",41.91746295162638,-87.70227684,Logan Square,Entire home/apt,325.0,294,3,0.17,5.0
721147372931860464,Modern 2BR/2BA Corner Suite Near McCormick Place,41.8544,-87.62332,Near South Side,Entire home/apt,232.0,343,135,3.7,4.81
721164843661234870,"Stylish 2BR Near McCormick |Rooftop, Gym & Parking",41.85318,-87.6243,Near South Side,Entire home/apt,183.0,313,86,2.37,4.81
721594156553924755,Chic vintage-meets-modern duplex in fab location,41.94133,-87.66427,Lake View,Entire home/apt,366.0,308,88,2.6,4.95
721653073458172332,"Foosball, Steps from Wrigley, Private Parking",41.94717,-87.65416,Lake View,Entire home/apt,161.0,317,136,3.93,4.92
721669384101486660,Modern Home ~20 min from Downtown,41.879393,-87.770192,Austin,Entire home/apt,304.0,252,15,0.63,4.6
721913745405730446,Best Pilsen Location*Monthly Stays*Parking*Laundry,41.85541,-87.65004,Lower West Side,Entire home/apt,143.0,244,11,0.39,5.0
722377812602020518,Stylish Corner 2BR in the Loop | City & Lake Views,41.87723,-87.62901,Loop,Entire home/apt,169.0,289,97,2.72,4.82
722392209236655356,Cheerful 1-bedroom with connected private bathroom,41.92958,-87.72231,Logan Square,Private room,71.0,265,65,1.8,5.0
722450361673837045,"Luxéry Stay ""Bohemien""- McCormick/WinTrust Area",41.8541323,-87.6228171,Near South Side,Entire home/apt,293.0,279,13,0.36,4.92
722536167234313103,Hidden East Village Gem,41.89731,-87.66875,West Town,Entire home/apt,152.0,326,42,1.17,4.74
722579844750662375,The Heart of Bucktown,41.91766726373297,-87.67552638,Logan Square,Entire home/apt,123.0,142,65,2.24,5.0
723055137391647718,Specious 2 Story Loft,41.90406,-87.66306,West Town,Entire home/apt,212.0,350,59,1.64,4.9
724451633415618342,"Blueground | Loop, gym, pool & lounge, nr L",41.8860812,-87.6342223,Loop,Entire home/apt,260.0,178,0,,
724452312730860957,"Blueground | W. Loop, pool, gym & lounge, nr L",41.8850096,-87.6440271,Near West Side,Entire home/apt,315.0,177,1,0.03,5.0
724473491511744445,Sunny garden apartment in West Logan Square,41.91405611436056,-87.71803783,Logan Square,Entire home/apt,105.0,328,55,2.05,4.82
724644315146483381,K3-Private bdroom 6min walk to Wrigley Field,41.9457,-87.65767,Lake View,Private room,52.0,210,131,3.63,4.73
724650026938156385,K4-Private bdroom 6min walk to Wrigley Field,41.9441,-87.65939,Lake View,Private room,50.0,147,105,2.9,4.72
724654441154176614,Cozy & Spacious Sunny 2 bedroom apartment.,41.95016,-87.70768,Irving Park,Entire home/apt,141.0,265,87,2.58,4.98
724666564871215377,K5-bedroom 6min walk to Wrigley Field,41.94414,-87.65815,Lake View,Private room,52.0,166,47,1.29,4.77
724675483669048710,Cozy & Quiet Hideaway in Lincoln Square,41.96885996475175,-87.68621509,Lincoln Square,Entire home/apt,130.0,115,89,2.82,4.99
724720526787219300,Quiet Stay - Perfect for Family,41.92715981401366,-87.7621799,Belmont Cragin,Entire home/apt,123.0,282,35,1.23,5.0
725326694509362182,Svaha - Serene 2BR Oasis in East Village,41.90083,-87.66913,West Town,Entire home/apt,143.0,23,50,1.79,5.0
725428843001466241,Lovely 3 bedroom unit with very high ceilings.,41.8182,-87.61987,Grand Boulevard,Entire home/apt,113.0,297,21,0.6,4.9
726146691063905537,Cityscape - Heart of Lincoln Park/DePaul,41.9218471,-87.6528857,Lincoln Park,Entire home/apt,98.0,126,116,3.48,4.81
726205745099066764,"Downtown Charm: 2BR, Comfort, Great Amenities",41.8811582,-87.6316314,Loop,Entire home/apt,379.0,330,49,1.36,4.67
726517017209207196,1B-by China town/White Sox/McCormick/S.Loop/City,41.844225364848064,-87.6405968,Bridgeport,Entire home/apt,100.0,339,114,3.43,4.78
726651059701206290,Chinatown 2-bedroom unit with free street parking,41.84313,-87.64062,Bridgeport,Entire home/apt,120.0,338,128,3.54,4.62
726880869430966691,Cozy room. Near Blue Line &O’Hare.,41.96374,-87.72778,Albany Park,Private room,75.0,250,57,1.63,4.91
727147879640855163,Cozy private room 10 mins from downtown Chicago,41.85309,-87.69585,South Lawndale,Private room,50.0,365,3,0.09,3.67
727270203481266850,"Blueground | S. Loop, gym & spa, nr Grant Park",41.8670646,-87.6231114,Near South Side,Entire home/apt,217.0,283,0,,
727272726697238593,"Blueground | S Loop, pool, bbq & gym, nr park",41.8670646,-87.6231114,Near South Side,Entire home/apt,193.0,168,0,,
727273274638959654,"Blueground | Streeterville, pool, nr Navy Pier",41.8925035,-87.6162826,Near North Side,Entire home/apt,196.0,331,1,0.05,5.0
727780301866909100,Andersonville 2 bed with modern kitchen + bath,41.97862,-87.6663,Edgewater,Entire home/apt,102.0,276,121,3.38,5.0
729076742967757802,Entire 1-Bedroom Apt by Chinatown,41.84333,-87.64006,Bridgeport,Entire home/apt,103.0,308,130,3.59,4.59
729421891567680274,"Blueground | Loop, gym, pool & lounge, near L",41.8860812,-87.6342223,Loop,Entire home/apt,208.0,205,0,,
730295139231154546,"Blueground | West Loop, w/d, gym & lounge, nr L",41.885209,-87.6471114,Near West Side,Entire home/apt,307.0,292,0,,
730295621370147216,"Blueground | Loop, lounge & roof, nr Riverwalk",41.885569,-87.6347367,Loop,Entire home/apt,196.0,0,1,0.04,5.0
730492477503214237,"Garage Parking, Pet Friendly with Laundry",41.94984,-87.70603,Irving Park,Entire home/apt,125.0,187,2,0.07,5.0
731106751133261984,1 or 2 Private Bedrooms in Pilsen Chicago up to 4,41.85295,-87.67883,Lower West Side,Private room,89.0,357,42,1.17,4.86
731425353851120932,The Holiday House by the Lake! 2br/2bth,42.00531507010429,-87.65878659,Rogers Park,Entire home/apt,199.0,317,78,2.22,4.96
731642022392703093,"Blueground | South Loop, gym & roof, nr Grant Park",41.8634989,-87.6270427,Near South Side,Entire home/apt,344.0,362,0,,
731757196133700686,Two bedroom  in the hip Wicker Park/Bucktown Area,41.91063,-87.69294,West Town,Entire home/apt,85.0,333,5,0.15,4.8
731919700243917043,Renovated 2 Bed Condo Lincoln Park w/ Free Parking,41.9217601,-87.6648439,Lincoln Park,Entire home/apt,167.0,81,130,3.66,4.91
731944283816893042,Lovely studio unit with private kitchen and bath,41.76682,-87.56685,South Shore,Entire home/apt,72.0,363,9,0.25,4.67
732701752035637488,Avondale Apt. Walk to Blue Line Train,41.93923,-87.71549,Avondale,Entire home/apt,159.0,318,22,0.66,5.0
732705786053843671,Cozy Logan SQ Apt. Walk to bars/food/transport/606,41.91968136068386,-87.71568427,Logan Square,Entire home/apt,124.0,3,18,0.7,4.78
732862193675402517,Our home near downtown& hydepark,41.81604035498979,-87.61324146,Grand Boulevard,Entire home/apt,108.0,219,1,0.06,5.0
733280380926817650,"Wicker Park Historic, Art-Filled, Urban Oasis #2",41.9004622,-87.6648366,West Town,Entire home/apt,151.0,326,179,4.99,4.78
733337042355126980,Unique Modern Art Inspired Oasis,41.88679,-87.71364,East Garfield Park,Entire home/apt,76.0,357,41,1.29,4.59
733526745375574371,Bucktown Loft,41.9113818,-87.6735333,West Town,Entire home/apt,152.0,262,2,0.08,5.0
733600260203332988,McCormick 3B/2Ba Corner Oasis for up to 10 guests,41.855,-87.62326,Near South Side,Entire home/apt,281.0,344,72,2.02,4.85
734035064351747901,Spacious 4 Bedroom Condo,41.89705,-87.66369,West Town,Entire home/apt,317.0,313,180,5.02,4.98
734508343348621586,"Blueground | Loop, doorman, nr L & Grant Park",41.8772287,-87.6290111,Loop,Entire home/apt,254.0,277,1,0.07,5.0
734508776332652530,"Blueground | River N, gym, pool, nr Riverwalk",41.890516,-87.635955,Near North Side,Entire home/apt,239.0,152,0,,
734712505340095433,Private Room with Ensuite Bath,41.878536146557785,-87.6823604,Near West Side,Private room,45.0,224,1,0.04,5.0
734851598384432592,VintageLoversEscape|Homey|Stylish1BR|CloseToBeach,42.00954,-87.6664,Rogers Park,Entire home/apt,81.0,252,74,2.13,4.77
734856118611594699,Chic|Comfy|Stylish| 2BD 2BA - Little India,41.99949,-87.69024,West Ridge,Entire home/apt,111.0,260,100,2.95,4.63
734864587556619066,Comfy|Stylish 1Bd 1Ba - Portage Park,41.96115,-87.75431,Portage Park,Entire home/apt,79.0,260,60,1.8,4.72
734866721750281735,Chic|Comfy|Renovated1Bd1Ba Perfect for Couples,41.96101,-87.75603,Portage Park,Entire home/apt,89.0,262,61,1.78,4.61
734871188071815020,Lovely|Cozy|Homey|2 Bed|1 Bath|,42.01342,-87.66633,Rogers Park,Entire home/apt,106.0,350,95,2.73,4.73
734894870683504598,Modern 3BR with Private Rooftop & Free Parking,41.89892,-87.63955,Near North Side,Entire home/apt,375.0,321,155,4.33,4.91
734907252307506510,Lux Home Chicago 7mins Downtown,41.81445,-87.60904,Grand Boulevard,Entire home/apt,481.0,335,46,1.42,4.8
734910571075793031,Cozy 1 bedroom to rent with patio,41.84524,-87.62685,Douglas,Private room,86.0,364,12,0.34,4.5
735649773988074686,"Private bedroom, free parking, close to McCormick6",41.83167,-87.61827,Douglas,Private room,59.0,358,63,1.77,4.78
735910472409450524,"Blueground | S Loop, gym & pool, nr Grant Park",41.86350729999999,-87.6237509,Near South Side,Entire home/apt,209.0,298,1,0.04,5.0
735912665129409829,"Blueground | Loop, doorman, nr L & Grant Park",41.8772287,-87.6290111,Loop,Entire home/apt,217.0,156,1,0.08,4.0
736054780995720114,1. Large private room.,41.70631,-87.53875,East Side,Private room,28.0,92,15,0.43,4.53
